scenario_id,drop_id,target_id,position_error_x_m,position_error_y_m,position_error_z_m,position_error_3d_m,position_error_h_m,position_error_v_m,range_error_m,velocity_error,doppler_error_hz,rx_azimuth_error_deg,rx_elevation_error_deg
uma_trp1_h38901_isac_Datasetv0,5151,5151,0.873928898207737,-0.989746666585631,-0.591226978050898,1.4466857028101,1.32035986880091,-0.591226978050898,-0.103411022813248,-3.65952315659603,-97.6841389765306,-0.273008740920588,-0.115791867672719
uma_trp1_h38901_isac_Datasetv0,5152,5152,-0.50272773281884,1.80808803952999,-1.48077581453474,2.3905259975469,1.8766772583576,-1.48077581453474,0.0207364563438261,12.0609707159603,321.945097542607,0.477460843511462,-0.390195550043316
uma_trp1_h38901_isac_Datasetv0,5153,5153,-1.97843417113543,2.6161840286869,4.05835930271012,5.21813193311232,3.2800336341984,4.05835930271012,0.695316724747272,-0.712387481540797,-19.0158539170719,0.829314680783451,0.986547543343526
uma_trp1_h38901_isac_Datasetv0,5154,5154,-0.3479689836714,0.749330869434125,0.855312072756149,1.18917530553179,0.826183493834275,0.855312072756149,0.533584740848354,53.0217106860455,1415.31558451642,0.779693811138408,0.510468816818936
uma_trp1_h38901_isac_Datasetv0,5155,5155,0.843264713960735,-2.12074075750971,1.49010578197732,2.72562873111075,2.28224379468411,1.49010578197732,0.159804544834628,4.33577676519926,115.735466611147,-0.762598280653663,0.524657952350317
uma_trp1_h38901_isac_Datasetv0,5156,5156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
uma_trp1_h38901_isac_Datasetv0,5157,5157,-0.00585760175377459,0.349069891472998,0.0802432880866206,0.358222118125373,0.349119035045751,0.0802432880866206,0.0255236402598058,-3.21080619188268,-85.7064772794921,0.258775746277859,0.0478554888435028
uma_trp1_h38901_isac_Datasetv0,5158,5158,1.9008732205269,-0.960970001094999,-1.38778393838945,2.54218933267618,2.12997238092912,-1.38778393838945,0.618168959476321,55.9199110067807,1492.67763164604,-0.780424311621232,-0.842148792883005
uma_trp1_h38901_isac_Datasetv0,5159,5159,-2.22811628972087,2.44877389648369,3.30011274973835,4.67458446897743,3.31073946371795,3.30011274973835,-0.123110559225665,-46.7259594008621,-1247.26225702345,0.635998114192681,0.641106525235356
uma_trp1_h38901_isac_Datasetv0,5160,5160,-0.0062805904221932,-4.83113112020921,1.30096477245701,5.00323662099286,4.83113520266924,1.30096477245701,0.341764550226344,7.8947208937336,210.734836197,-1.29645005611956,0.294245774372214
uma_trp1_h38901_isac_Datasetv0,5161,5161,-1.40630382608069,1.72890502955173,-1.12533201880215,2.4966327733569,2.22863255214009,-1.12533201880215,-0.179664248482396,-0.157052587448469,-4.19222563226247,0.611006860510891,-0.295176742110012
uma_trp1_h38901_isac_Datasetv0,5162,5162,3.63978447257762,-4.24054560479205,-4.30733843984214,7.05573684801807,5.58840388958586,-4.30733843984214,0.474973527613997,49.4299203750461,1319.43944740773,-0.944309420366617,-0.892569237094094
uma_trp1_h38901_isac_Datasetv0,5163,5163,-0.720463798639514,0.423316154360663,0.990949723040771,1.29624303480766,0.835622314022776,0.990949723040771,0.396812773300468,-16.5796781609607,-442.563557151504,0.392294183516015,0.369928368569092
uma_trp1_h38901_isac_Datasetv0,5164,5164,0.736217548896946,-2.25013433581221,2.82953771756753,3.68936369901941,2.36751363428067,2.82953771756753,0.510101782495269,10.902332523289,291.017413963825,-0.57163542097625,0.657458231164174
uma_trp1_h38901_isac_Datasetv0,5165,5165,-0.123452947020141,-1.06111582188692,1.74902538508559,2.04946266500771,1.06827310065671,1.74902538508559,-0.0377456365200999,0.137603879963314,3.67307869327687,-0.134406071746376,0.508553891870704
uma_trp1_h38901_isac_Datasetv0,5166,5166,-2.32369722155669,-2.45935742383725,2.2111219224758,4.0419138872206,3.38349046336083,2.2111219224758,0.0170850171518282,-1.2741312935725,-34.0105563019456,-0.217155908176622,1.25373883904837
